img_id,data_point_0,data_point_1,difference,difference_from_mean
147,1700660038440,1700660038525,-85,16.0
148,1700660041101,1700660041214,-113,-12.0
149,1700660041214,1700660041325,-111,-10.0
150,1700660040400,1700660040514,-114,-13.0
151,1700660040487,1700660040599,-112,-11.0
152,1700660040963,1700660041076,-113,-12.0
153,1700660037741,1700660037855,-114,-13.0
154,1700660037824,1700660037938,-114,-13.0
155,1700660037099,1700660037181,-82,19.0
156,1700660037181,1700660037305,-124,-23.0
157,1700660037235,1700660037321,-86,15.0
158,1700660037124,1700660037212,-88,13.0
159,1700660037824,1700660037938,-114,-13.0
160,1700660037741,1700660037824,-83,18.0
161,1700660040991,1700660041076,-85,16.0
162,1700660040514,1700660040625,-111,-10.0
163,1700660040433,1700660040514,-81,20.0
164,1700660041188,1700660041297,-109,-8.0
165,1700660041101,1700660041188,-87,14.0
166,1700660038440,1700660038552,-112,-11.0
167,1700660038552,1700660038639,-87,14.0
168,1700660038274,1700660038356,-82,19.0
169,1700660038025,1700660038134,-109,-8.0
170,1700660041325,1700660041439,-114,-13.0
171,1700660040456,1700660040570,-114,-13.0
172,1700660040681,1700660040764,-83,18.0
173,1700660040907,1700660040991,-84,17.0
174,1700660037824,1700660037911,-87,14.0
175,1700660037348,1700660037461,-113,-12.0
176,1700660037600,1700660037713,-113,-12.0
177,1700660037631,1700660037713,-82,19.0
178,1700660037378,1700660037488,-110,-9.0
179,1700660037796,1700660037911,-115,-14.0
180,1700660040907,1700660041017,-110,-9.0
181,1700660040681,1700660040764,-83,18.0
182,1700660040487,1700660040599,-112,-11.0
183,1700660038048,1700660038160,-112,-11.0
184,1700660038274,1700660038398,-124,-23.0
185,1700660038471,1700660038582,-111,-10.0
186,1700660037992,1700660038105,-113,-12.0
187,1700660038248,1700660038356,-108,-7.0
188,1700660041101,1700660041244,-143,-42.0
189,1700660040933,1700660041048,-115,-14.0
190,1700660040712,1700660040819,-107,-6.0
191,1700660037164,1700660037235,-71,30.0
192,1700660037600,1700660037691,-91,10.0
193,1700660037348,1700660037461,-113,-12.0
194,1700660037348,1700660037432,-84,17.0
195,1700660037547,1700660037658,-111,-10.0
196,1700660037124,1700660037235,-111,-10.0
197,1700660040681,1700660040794,-113,-12.0
198,1700660040933,1700660041017,-84,17.0
199,1700660041128,1700660041244,-116,-15.0
200,1700660038248,1700660038331,-83,18.0
201,1700660037992,1700660038105,-113,-12.0
202,1700660038471,1700660038552,-81,20.0
203,1700660038082,1700660038160,-78,23.0
204,1700660038160,1700660038274,-114,-13.0
205,1700660038639,1700660038723,-84,17.0
206,1700660041297,1700660041407,-110,-9.0
