img_id,data_point_0,data_point_1,difference,difference_from_mean
155,1700659095904,1700659096073,-169,-32.0
156,1700659096013,1700659096157,-144,-7.0
157,1700659096044,1700659096183,-139,-2.0
158,1700659095904,1700659096073,-169,-32.0
159,1700659096631,1700659096797,-166,-29.0
160,1700659096548,1700659096689,-141,-4.0
161,1700659099822,1700659099934,-112,25.0
162,1700659099346,1700659099459,-113,24.0
163,1700659099234,1700659099374,-140,-3.0
164,1700659100020,1700659100158,-138,-1.0
165,1700659099934,1700659100046,-112,25.0
166,1700659097275,1700659097415,-140,-3.0
167,1700659097386,1700659097498,-112,25.0
168,1700659097079,1700659097217,-138,-1.0
169,1700659096885,1700659096997,-112,25.0
171,1700659099290,1700659099429,-139,-2.0
172,1700659099514,1700659099627,-113,24.0
173,1700659099738,1700659099848,-110,27.0
174,1700659096631,1700659096773,-142,-5.0
175,1700659096183,1700659096321,-138,-1.0
176,1700659096409,1700659096548,-139,-2.0
177,1700659096436,1700659096574,-138,-1.0
178,1700659096208,1700659096352,-144,-7.0
179,1700659096631,1700659096773,-142,-5.0
180,1700659099738,1700659099878,-140,-3.0
181,1700659099514,1700659099653,-139,-2.0
182,1700659099321,1700659099429,-108,29.0
183,1700659096885,1700659097022,-137,-0.0
184,1700659097106,1700659097244,-138,-1.0
185,1700659097304,1700659097445,-141,-4.0
186,1700659096856,1700659096967,-111,26.0
187,1700659097079,1700659097217,-138,-1.0
188,1700659099990,1700659100105,-115,22.0
189,1700659099793,1700659099910,-117,20.0
190,1700659099543,1700659099686,-143,-6.0
191,1700659095989,1700659096100,-111,26.0
192,1700659096409,1700659096548,-139,-2.0
193,1700659096183,1700659096294,-111,26.0
194,1700659096157,1700659096294,-137,-0.0
195,1700659096409,1700659096520,-111,26.0
196,1700659095958,1700659096100,-142,-5.0
197,1700659099514,1700659099653,-139,-2.0
198,1700659099738,1700659099878,-140,-3.0
199,1700659099990,1700659100105,-115,22.0
200,1700659097050,1700659097193,-143,-6.0
201,1700659096827,1700659096967,-140,-3.0
202,1700659097304,1700659097415,-111,26.0
203,1700659096885,1700659097022,-137,-0.0
204,1700659096967,1700659097134,-167,-30.0
205,1700659097445,1700659097581,-136,1.0
206,1700659100074,1700659100270,-196,-59.0
207,1700659099686,1700659099822,-136,1.0
208,1700659099598,1700659099709,-111,26.0
209,1700659096321,1700659096464,-143,-6.0
210,1700659096208,1700659096352,-144,-7.0
211,1700659096127,1700659096269,-142,-5.0
212,1700659096127,1700659096269,-142,-5.0
213,1700659096237,1700659096381,-144,-7.0
214,1700659096321,1700659096464,-143,-6.0
215,1700659099598,1700659099738,-140,-3.0
216,1700659099709,1700659099848,-139,-2.0
217,1700659100074,1700659100270,-196,-59.0
218,1700659097445,1700659097610,-165,-28.0
219,1700659096997,1700659097134,-137,-0.0
