img_id,data_point_0,data_point_1,difference,difference_from_mean
157,1700659181834,1700659182449,-615,-51.0
158,1700659181748,1700659182341,-593,-29.0
159,1700659182480,1700659183065,-585,-21.0
160,1700659182421,1700659182952,-531,33.0
161,1700659185641,1700659186201,-560,4.0
162,1700659185168,1700659185753,-585,-21.0
163,1700659185113,1700659185641,-528,36.0
165,1700659185727,1700659186313,-586,-22.0
166,1700659183093,1700659183682,-589,-25.0
167,1700659183175,1700659183765,-590,-26.0
168,1700659182871,1700659183484,-613,-49.0
169,1700659182701,1700659183263,-562,2.0
170,1700659186007,1700659186567,-560,4.0
171,1700659185113,1700659185700,-587,-23.0
172,1700659185305,1700659185894,-589,-25.0
173,1700659185505,1700659186120,-615,-51.0
174,1700659182480,1700659183036,-556,8.0
175,1700659182056,1700659182592,-536,28.0
176,1700659182341,1700659182813,-472,92.0
177,1700659182341,1700659182844,-503,61.0
178,1700659182117,1700659182617,-500,64.0
179,1700659182480,1700659183011,-531,33.0
180,1700659185641,1700659186144,-503,61.0
181,1700659185305,1700659185894,-589,-25.0
182,1700659185113,1700659185700,-587,-23.0
183,1700659182701,1700659183263,-562,2.0
184,1700659182871,1700659183513,-642,-78.0
185,1700659183093,1700659183711,-618,-54.0
186,1700659182701,1700659183236,-535,29.0
187,1700659182871,1700659183484,-613,-49.0
188,1700659185727,1700659186342,-615,-51.0
189,1700659185641,1700659186173,-532,32.0
190,1700659185362,1700659185949,-587,-23.0
191,1700659181780,1700659182366,-586,-22.0
192,1700659182225,1700659182813,-588,-24.0
193,1700659182056,1700659182563,-507,57.0
194,1700659182056,1700659182563,-507,57.0
195,1700659182225,1700659182788,-563,1.0
196,1700659181748,1700659182366,-618,-54.0
197,1700659185362,1700659185922,-560,4.0
198,1700659185641,1700659186144,-503,61.0
199,1700659185753,1700659186373,-620,-56.0
200,1700659182844,1700659183459,-615,-51.0
201,1700659182677,1700659183236,-559,5.0
202,1700659183093,1700659183682,-589,-25.0
203,1700659182757,1700659183288,-531,33.0
204,1700659182788,1700659183402,-614,-50.0
205,1700659183207,1700659183849,-642,-78.0
206,1700659186007,1700659186536,-529,35.0
208,1700659185390,1700659185977,-587,-23.0
209,1700659182169,1700659182730,-561,3.0
210,1700659182117,1700659182617,-500,64.0
213,1700659182142,1700659182644,-502,62.0
214,1700659182201,1700659182730,-529,35.0
