img_id,data_point_0,data_point_1,difference,difference_from_mean
146,1700660580041,1700660580123,-82,-5.0
147,1700660579956,1700660580012,-56,21.0
148,1700660582619,1700660582701,-82,-5.0
149,1700660582728,1700660582812,-84,-7.0
150,1700660581916,1700660581976,-60,17.0
151,1700660582003,1700660582086,-83,-6.0
152,1700660582476,1700660582561,-85,-8.0
153,1700660579257,1700660579340,-83,-6.0
154,1700660579371,1700660579451,-80,-3.0
155,1700660578616,1700660578695,-79,-2.0
156,1700660578695,1700660578780,-85,-8.0
157,1700660578726,1700660578780,-54,23.0
158,1700660578616,1700660578695,-79,-2.0
159,1700660579340,1700660579425,-85,-8.0
160,1700660579257,1700660579316,-59,18.0
161,1700660582476,1700660582561,-85,-8.0
162,1700660582027,1700660582114,-87,-10.0
163,1700660581916,1700660582003,-87,-10.0
164,1700660582701,1700660582787,-86,-9.0
165,1700660582619,1700660582676,-57,20.0
166,1700660579956,1700660580041,-85,-8.0
167,1700660580071,1700660580123,-52,25.0
168,1700660579764,1700660579843,-79,-2.0
169,1700660579536,1700660579620,-84,-7.0
170,1700660582844,1700660582925,-81,-4.0
171,1700660581976,1700660582056,-80,-3.0
172,1700660582171,1700660582252,-81,-4.0
173,1700660582395,1700660582476,-81,-4.0
174,1700660579316,1700660579399,-83,-6.0
175,1700660578866,1700660578951,-85,-8.0
176,1700660579116,1700660579174,-58,19.0
177,1700660579116,1700660579203,-87,-10.0
178,1700660578893,1700660578980,-87,-10.0
179,1700660579316,1700660579371,-55,22.0
180,1700660582421,1700660582506,-85,-8.0
181,1700660582199,1700660582282,-83,-6.0
182,1700660582003,1700660582056,-53,24.0
183,1700660579565,1700660579620,-55,22.0
184,1700660579788,1700660579876,-88,-11.0
185,1700660579988,1700660580071,-83,-6.0
186,1700660579536,1700660579596,-60,17.0
187,1700660579764,1700660579843,-79,-2.0
188,1700660582647,1700660582701,-54,23.0
189,1700660582476,1700660582535,-59,18.0
190,1700660582225,1700660582282,-57,20.0
191,1700660578669,1700660578726,-57,20.0
192,1700660579090,1700660579174,-84,-7.0
193,1700660578866,1700660578951,-85,-8.0
194,1700660578836,1700660578919,-83,-6.0
195,1700660579090,1700660579147,-57,20.0
196,1700660578641,1700660578726,-85,-8.0
197,1700660582199,1700660582282,-83,-6.0
198,1700660582449,1700660582506,-57,20.0
199,1700660582647,1700660582728,-81,-4.0
200,1700660579733,1700660579819,-86,-9.0
201,1700660579512,1700660579596,-84,-7.0
202,1700660579988,1700660580041,-53,24.0
203,1700660579565,1700660579652,-87,-10.0
204,1700660579676,1700660579764,-88,-11.0
205,1700660580152,1700660580210,-58,19.0
206,1700660582812,1700660582899,-87,-10.0
207,1700660582365,1700660582449,-84,-7.0
208,1700660582282,1700660582365,-83,-6.0
209,1700660579004,1700660579090,-86,-9.0
210,1700660578919,1700660578980,-61,16.0
211,1700660578811,1700660578893,-82,-5.0
212,1700660578836,1700660578893,-57,20.0
213,1700660578919,1700660579004,-85,-8.0
214,1700660579004,1700660579116,-112,-35.0
215,1700660582282,1700660582365,-83,-6.0
216,1700660582395,1700660582476,-81,-4.0
217,1700660582812,1700660582869,-57,20.0
218,1700660580152,1700660580237,-85,-8.0
219,1700660579703,1700660579764,-61,16.0
220,1700660579596,1700660579676,-80,-3.0
221,1700660579733,1700660579788,-55,22.0
222,1700660579620,1700660579703,-83,-6.0
223,1700660582252,1700660582338,-86,-9.0
224,1700660582365,1700660582449,-84,-7.0
225,1700660582171,1700660582225,-54,23.0
226,1700660579481,1700660579565,-84,-7.0
227,1700660578951,1700660579031,-80,-3.0
228,1700660579064,1700660579147,-83,-6.0
229,1700660579031,1700660579116,-85,-8.0
230,1700660578951,1700660579031,-80,-3.0
231,1700660579481,1700660579565,-84,-7.0
232,1700660582139,1700660582225,-86,-9.0
233,1700660582338,1700660582421,-83,-6.0
234,1700660582252,1700660582311,-59,18.0
235,1700660579620,1700660579676,-56,21.0
236,1700660579703,1700660579788,-85,-8.0
237,1700660580320,1700660580405,-85,-8.0
238,1700660580771,1700660580823,-52,25.0
239,1700660580514,1700660580603,-89,-12.0
240,1700660581220,1700660581299,-79,-2.0
241,1700660581469,1700660581524,-55,22.0
242,1700660578333,1700660578387,-54,23.0
243,1700660577831,1700660577941,-110,-33.0
244,1700660578082,1700660578167,-85,-8.0
245,1700660578082,1700660578139,-57,20.0
246,1700660578307,1700660578387,-80,-3.0
247,1700660581443,1700660581524,-81,-4.0
248,1700660581220,1700660581271,-51,26.0
249,1700660580491,1700660580571,-80,-3.0
250,1700660580740,1700660580823,-83,-6.0
251,1700660580320,1700660580379,-59,18.0
252,1700660580992,1700660581080,-88,-11.0
253,1700660580545,1700660580628,-83,-6.0
254,1700660580771,1700660580852,-81,-4.0
255,1700660581637,1700660581718,-81,-4.0
256,1700660581415,1700660581498,-83,-6.0
257,1700660581159,1700660581244,-85,-8.0
258,1700660578108,1700660578194,-86,-9.0
259,1700660577859,1700660577969,-110,-33.0
260,1700660577884,1700660577969,-85,-8.0
261,1700660578139,1700660578194,-55,22.0
262,1700660581190,1700660581271,-81,-4.0
263,1700660581415,1700660581498,-83,-6.0
264,1700660581664,1700660581718,-54,23.0
265,1700660580798,1700660580882,-84,-7.0
266,1700660580571,1700660580628,-57,20.0
267,1700660580964,1700660581047,-83,-6.0
268,1700660581131,1700660581220,-89,-12.0
269,1700660580628,1700660580713,-85,-8.0
270,1700660580713,1700660580798,-85,-8.0
271,1700660581356,1700660581443,-87,-10.0
272,1700660581271,1700660581328,-57,20.0
273,1700660581832,1700660581889,-57,20.0
274,1700660578053,1700660578139,-86,-9.0
275,1700660577969,1700660578024,-55,22.0
276,1700660577941,1700660578024,-83,-6.0
277,1700660578024,1700660578108,-84,-7.0
278,1700660581805,1700660581889,-84,-7.0
