img_id,data_point_0,data_point_1,difference,difference_from_mean
173,1700571758085,1700571758194,-109,-15.0
174,1700571757639,1700571757720,-81,13.0
175,1700571757833,1700571757944,-111,-17.0
176,1700571757889,1700571757973,-84,10.0
177,1700571757639,1700571757749,-110,-16.0
179,1700571759288,1700571759373,-85,9.0
180,1700571759204,1700571759318,-114,-20.0
181,1700571759204,1700571759259,-55,39.0
182,1700571758309,1700571758421,-112,-18.0
183,1700571758533,1700571758617,-84,10.0
184,1700571758643,1700571758727,-84,10.0
185,1700571758309,1700571758392,-83,11.0
186,1700571758533,1700571758617,-84,10.0
187,1700571759288,1700571759425,-137,-43.0
188,1700571759288,1700571759373,-85,9.0
189,1700571759233,1700571759318,-85,9.0
190,1700571757385,1700571757525,-140,-46.0
191,1700571757833,1700571757944,-111,-17.0
192,1700571757639,1700571757720,-81,13.0
193,1700571757608,1700571757691,-83,11.0
194,1700571757833,1700571757915,-82,12.0
196,1700571759204,1700571759318,-114,-20.0
197,1700571759288,1700571759373,-85,9.0
198,1700571759318,1700571759425,-107,-13.0
199,1700571758504,1700571758589,-85,9.0
201,1700571758617,1700571758727,-110,-16.0
202,1700571758309,1700571758421,-112,-18.0
204,1700571758704,1700571758811,-107,-13.0
205,1700571759259,1700571759373,-114,-20.0
206,1700571759259,1700571759318,-59,35.0
207,1700571757749,1700571757861,-112,-18.0
208,1700571757639,1700571757749,-110,-16.0
209,1700571757525,1700571757639,-114,-20.0
210,1700571757608,1700571757691,-83,11.0
211,1700571757691,1700571757778,-87,7.0
212,1700571757749,1700571757889,-140,-46.0
213,1700571759259,1700571759345,-86,8.0
214,1700571759288,1700571759373,-85,9.0
216,1700571758704,1700571758811,-107,-13.0
217,1700571758421,1700571758533,-112,-18.0
218,1700571758363,1700571758449,-86,8.0
219,1700571758504,1700571758589,-85,9.0
220,1700571758421,1700571758477,-56,38.0
221,1700571759259,1700571759318,-59,35.0
222,1700571759259,1700571759373,-114,-20.0
223,1700571759204,1700571759318,-114,-20.0
224,1700571758226,1700571758309,-83,11.0
226,1700571757833,1700571757915,-82,12.0
227,1700571757749,1700571757889,-140,-46.0
228,1700571757691,1700571757778,-87,7.0
230,1700571759204,1700571759288,-84,10.0
231,1700571759259,1700571759345,-86,8.0
232,1700571759233,1700571759318,-85,9.0
233,1700571758363,1700571758449,-86,8.0
234,1700571758421,1700571758533,-112,-18.0
235,1700571758755,1700571758841,-86,8.0
236,1700571758841,1700571758950,-109,-15.0
238,1700571758950,1700571759093,-143,-49.0
239,1700571759038,1700571759120,-82,12.0
242,1700571756852,1700571756962,-110,-16.0
243,1700571756852,1700571756933,-81,13.0
246,1700571758950,1700571759063,-113,-19.0
247,1700571758811,1700571758895,-84,10.0
248,1700571758866,1700571758950,-84,10.0
249,1700571758727,1700571758841,-114,-20.0
252,1700571758841,1700571758950,-109,-15.0
253,1700571759093,1700571759176,-83,11.0
254,1700571759038,1700571759120,-82,12.0
256,1700571756852,1700571756962,-110,-16.0
258,1700571756658,1700571756766,-108,-14.0
259,1700571756908,1700571756995,-87,7.0
260,1700571758950,1700571759063,-113,-19.0
262,1700571759093,1700571759176,-83,11.0
264,1700571758811,1700571758926,-115,-21.0
265,1700571758926,1700571759006,-80,14.0
267,1700571758841,1700571758926,-85,9.0
268,1700571758866,1700571758950,-84,10.0
269,1700571759038,1700571759120,-82,12.0
270,1700571758950,1700571759093,-143,-49.0
271,1700571759148,1700571759233,-85,9.0
272,1700571756852,1700571756933,-81,13.0
273,1700571756740,1700571756823,-83,11.0
274,1700571756686,1700571756795,-109,-15.0
275,1700571756823,1700571756908,-85,9.0
276,1700571759148,1700571759204,-56,38.0
277,1700571758950,1700571759093,-143,-49.0
278,1700571759038,1700571759093,-55,39.0
279,1700571758866,1700571758950,-84,10.0
280,1700571758841,1700571758926,-85,9.0
282,1700571758866,1700571758926,-60,34.0
283,1700571758811,1700571758926,-115,-21.0
284,1700571758755,1700571758866,-111,-17.0
285,1700571758950,1700571759093,-143,-49.0
286,1700571759038,1700571759120,-82,12.0
287,1700571756658,1700571756766,-108,-14.0
288,1700571756740,1700571756852,-112,-18.0
289,1700571757242,1700571757299,-57,37.0
290,1700571757274,1700571757356,-82,12.0
291,1700571756823,1700571756908,-85,9.0
292,1700571756686,1700571756795,-109,-15.0
293,1700571759038,1700571759120,-82,12.0
295,1700571758811,1700571758895,-84,10.0
296,1700571758841,1700571758926,-85,9.0
297,1700571758866,1700571758950,-84,10.0
