img_id,data_point_0,data_point_1,difference,difference_from_mean
149,1700597150656,1700597150770,-114,5.0
150,1700597151527,1700597151665,-138,-19.0
151,1700597151304,1700597151412,-108,11.0
152,1700597154189,1700597154299,-110,9.0
153,1700597153932,1700597154076,-144,-25.0
154,1700597154438,1700597154525,-87,32.0
155,1700597154913,1700597155025,-112,7.0
156,1700597154661,1700597154801,-140,-21.0
157,1700597157376,1700597157521,-145,-26.0
158,1700597155307,1700597155390,-83,36.0
159,1700597155501,1700597155645,-144,-25.0
160,1700597157463,1700597157601,-138,-19.0
161,1700597155109,1700597155221,-112,7.0
162,1700597151944,1700597152115,-171,-52.0
163,1700597152226,1700597152338,-112,7.0
164,1700597151722,1700597151861,-139,-20.0
165,1700597151944,1700597152061,-117,2.0
166,1700597152199,1700597152312,-113,6.0
167,1700597155307,1700597155448,-141,-22.0
168,1700597157321,1700597157463,-142,-23.0
169,1700597157463,1700597157576,-113,6.0
170,1700597155558,1700597155672,-114,5.0
171,1700597154857,1700597154999,-142,-23.0
172,1700597154633,1700597154744,-111,8.0
173,1700597154242,1700597154329,-87,32.0
174,1700597154017,1700597154105,-88,31.0
175,1700597151584,1700597151696,-112,7.0
176,1700597151357,1700597151470,-113,6.0
177,1700597151104,1700597151218,-114,5.0
178,1700597150853,1700597150967,-114,5.0
179,1700597150603,1700597150742,-139,-20.0
180,1700597150656,1700597150770,-114,5.0
181,1700597150881,1700597150994,-113,6.0
182,1700597151132,1700597151218,-86,33.0
183,1700597151304,1700597151441,-137,-18.0
184,1700597151554,1700597151665,-111,8.0
185,1700597154017,1700597154128,-111,8.0
186,1700597154242,1700597154353,-111,8.0
187,1700597154633,1700597154744,-111,8.0
188,1700597154857,1700597154972,-115,4.0
189,1700597157463,1700597157601,-138,-19.0
190,1700597155558,1700597155698,-140,-21.0
191,1700597155307,1700597155472,-165,-46.0
192,1700597157376,1700597157490,-114,5.0
193,1700597152199,1700597152312,-113,6.0
194,1700597151944,1700597152088,-144,-25.0
195,1700597151722,1700597151889,-167,-48.0
196,1700597152029,1700597152171,-142,-23.0
197,1700597152142,1700597152257,-115,4.0
198,1700597151920,1700597152029,-109,10.0
199,1700597157321,1700597157407,-86,33.0
200,1700597155420,1700597155530,-110,9.0
201,1700597155501,1700597155616,-115,4.0
202,1700597157521,1700597157660,-139,-20.0
203,1700597157771,1700597157885,-114,5.0
204,1700597154777,1700597154913,-136,-17.0
205,1700597154661,1700597154801,-140,-21.0
206,1700597154128,1700597154299,-171,-52.0
207,1700597154076,1700597154189,-113,6.0
208,1700597151470,1700597151613,-143,-24.0
209,1700597151412,1700597151500,-88,31.0
210,1700597150825,1700597150908,-83,36.0
211,1700597150686,1700597150825,-139,-20.0
212,1700597151276,1700597151386,-110,9.0
213,1700597151218,1700597151386,-168,-49.0
214,1700597150686,1700597150798,-112,7.0
215,1700597150798,1700597150908,-110,9.0
216,1700597151412,1700597151527,-115,4.0
217,1700597151527,1700597151613,-86,33.0
218,1700597154049,1700597154161,-112,7.0
219,1700597154128,1700597154270,-142,-23.0
220,1700597154716,1700597154831,-115,4.0
221,1700597154801,1700597154913,-112,7.0
222,1700597157771,1700597157885,-114,5.0
223,1700597155472,1700597155616,-144,-25.0
224,1700597157521,1700597157633,-112,7.0
225,1700597157295,1700597157407,-112,7.0
226,1700597155361,1700597155501,-140,-21.0
227,1700597151920,1700597152029,-109,10.0
228,1700597152142,1700597152226,-84,35.0
229,1700597152000,1700597152142,-142,-23.0
230,1700597152142,1700597152285,-143,-24.0
231,1700597152029,1700597152171,-142,-23.0
232,1700597157547,1700597157685,-138,-19.0
233,1700597155472,1700597155586,-114,5.0
234,1700597155361,1700597155472,-111,8.0
235,1700597157321,1700597157433,-112,7.0
236,1700597155248,1700597155361,-113,6.0
237,1700597154716,1700597154857,-141,-22.0
238,1700597154857,1700597154972,-115,4.0
239,1700597154017,1700597154128,-111,8.0
240,1700597154105,1700597154242,-137,-18.0
241,1700597154606,1700597154716,-110,9.0
242,1700597151386,1700597151500,-114,5.0
243,1700597151470,1700597151584,-114,5.0
