img_id,data_point_0,data_point_1,difference,difference_from_mean
141,1700654992895,1700654994822,-1927,96.0
142,1700654992923,1700654994911,-1988,35.0
143,1700654989701,1700654992024,-2323,-300.0
144,1700654989701,1700654992223,-2522,-499.0
145,1700654989701,1700654992136,-2435,-412.0
146,1700654989701,1700654992251,-2550,-527.0
147,1700654989701,1700654992164,-2463,-440.0
148,1700654992895,1700654994854,-1959,64.0
149,1700654992923,1700654994939,-2016,7.0
150,1700654992251,1700654994124,-1873,150.0
151,1700654992251,1700654994239,-1988,35.0
152,1700654992895,1700654994684,-1789,234.0
153,1700654989003,1700654991468,-2465,-442.0
154,1700654989676,1700654991576,-1900,123.0
155,1700654988945,1700654990823,-1878,145.0
156,1700654988971,1700654990931,-1960,63.0
157,1700654988971,1700654990931,-1960,63.0
158,1700654988945,1700654990850,-1905,118.0
159,1700654989003,1700654991576,-2573,-550.0
160,1700654989003,1700654991468,-2465,-442.0
161,1700654992895,1700654994712,-1817,206.0
162,1700654992251,1700654994239,-1988,35.0
163,1700654992251,1700654994124,-1873,150.0
164,1700654992923,1700654994939,-2016,7.0
165,1700654992895,1700654994822,-1927,96.0
166,1700654989701,1700654992164,-2463,-440.0
167,1700654990372,1700654992276,-1904,119.0
168,1700654989701,1700654992000,-2299,-276.0
169,1700654989676,1700654991748,-2072,-49.0
170,1700654992923,1700654995075,-2152,-129.0
171,1700654992251,1700654994182,-1931,92.0
172,1700654992307,1700654994404,-2097,-74.0
173,1700654992895,1700654994630,-1735,288.0
174,1700654989003,1700654991550,-2547,-524.0
175,1700654988971,1700654991100,-2129,-106.0
176,1700654989003,1700654991326,-2323,-300.0
177,1700654989003,1700654991353,-2350,-327.0
178,1700654988971,1700654991100,-2129,-106.0
179,1700654989003,1700654991521,-2518,-495.0
180,1700654992895,1700654994630,-1735,288.0
181,1700654992307,1700654994404,-2097,-74.0
182,1700654992251,1700654994210,-1959,64.0
183,1700654989676,1700654991774,-2098,-75.0
184,1700654989701,1700654992024,-2323,-300.0
185,1700654989701,1700654992223,-2522,-499.0
186,1700654989676,1700654991748,-2072,-49.0
187,1700654989701,1700654991967,-2266,-243.0
188,1700654992895,1700654994854,-1959,64.0
189,1700654992895,1700654994684,-1789,234.0
